藏品名称,作者,年代,描述,图片链接,详情链接
Sutra Cover,Artist/maker unknown,Ming Dynasty (1368-1644),"<P></P>Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

<P></P>Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

<P></P>In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.","https://iiif.micr.io/eKGbi/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/149433
Sutra Cover,Artist/maker unknown,Ming Dynasty (1368-1644),"<P></P>Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

<P></P>Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

<P></P>In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.","https://iiif.micr.io/bqWTO/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/149440
Sutra Cover,Artist/maker unknown,Ming Dynasty (1368-1644),"<P></P>Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

<P></P>Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

<P></P>In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.","https://iiif.micr.io/lcVfP/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/149516
Embroidered Textile,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/OIxLq/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/150380
Embroidered Roundels,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/Syvab/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/150911
Dog,Artist/maker unknown,Eastern Han Dynasty (25-220),,"https://iiif.micr.io/cyXxh/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/156109
Sutra Cover,Artist/maker unknown,Ming Dynasty (1368-1644),"<P></P>Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

<P></P>Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

<P></P>In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.","https://iiif.micr.io/qJwhj/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/161517
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/pQSrN/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/164217
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/JSyly/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/164231
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/nxvvW/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/164350
Incense Burner,Artist/maker unknown,Qing Dynasty (1644-1911),"The form of this jade incense burner with a pagoda top is reminiscent of Ming dynasty (1368–1644) bronze censers and later examples that took their inspiration from Shang (1500–1050 BCE) and Zhou (c. 1100–256 BCE) dynasty ritual tripod food vessels. Smoke from the burning incense wafted out from between the pierced sides of the cover to create the illusion of a pagoda amid clouds while perfuming the air.

","https://iiif.micr.io/oyhuy/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168436
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/fscpO/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168794
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/nXYRy/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168797
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/erHDb/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168800
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/iUrjP/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168811
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/hSvIA/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168817
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/EcYsJ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168825
Woven Textile,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/bPrKv/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168832
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/zCORx/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168833
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/lbyrm/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168835
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/yikWg/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168841
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/rOuwx/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168875
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/YlyEA/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168883
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/HkpNX/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168890
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/NJCYy/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168898
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/LbDVg/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168901
Woven Textile,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/TJWtE/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168906
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/cClVN/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168908
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/eVHfe/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168912
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/NKHMY/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168920
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/KvmNr/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168922
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/XwIUC/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168931
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/GrWYt/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168934
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/YywFo/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168937
Woven Textile,Artist/maker unknown,,,"https://iiif.micr.io/ulANb/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168989
Woven Textile,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/hIGrW/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/182785
Woven Textile,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/XkSVW/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/182787
Woven Textile,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/ZeDgY/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/182801
Woven Textile,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/KgjBr/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/182802
Embroidered Textile,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/WmlAx/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/183726
Embroidered Roundel,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/xDjzf/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/183755
Embroidered Textile,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/vtoCo/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/183773
Embroidered Textile,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/yrUCK/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/183775
Embroidered Textile,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/rvafl/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/183776
Embroidered Textile,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/wczZv/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/183780
Embroidered Appliqué,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/tTMXX/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/183826
Embroidered  Appliqué,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/FkGhy/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/183827
Woman's Jacket,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/SXofa/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/183941
Sutra Cover,Artist/maker unknown,Ming Dynasty (1368-1644),"<P></P>Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

<P></P>Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

<P></P>In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.","https://iiif.micr.io/BYxhD/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/184166
Sutra Cover,Artist/maker unknown,Ming Dynasty (1368-1644),"<P></P>Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

<P></P>Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

<P></P>In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.","https://iiif.micr.io/RfOUO/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/184265
Sutra Cover,Artist/maker unknown,Ming Dynasty (1368-1644),"<P></P>Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

<P></P>Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

<P></P>In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.","https://iiif.micr.io/HwInW/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/185108
Sutra Cover,Artist/maker unknown,Ming Dynasty (1368-1644),"<P></P>Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

<P></P>Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

<P></P>In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.","https://iiif.micr.io/MnxYc/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/185119
Sutra Cover,Artist/maker unknown,Ming Dynasty (1368-1644),"<P></P>Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

<P></P>Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

<P></P>In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.","https://iiif.micr.io/MxDuB/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/185122
Sutra Cover,Artist/maker unknown,Ming Dynasty (1368-1644),"<P></P>Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

<P></P>Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

<P></P>In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.","https://iiif.micr.io/bHUBN/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/185124
Sutra Cover,Artist/maker unknown,Ming Dynasty (1368-1644),"<P></P>Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

<P></P>Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

<P></P>In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.","https://iiif.micr.io/rSwnN/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/185128
Sutra Cover,Artist/maker unknown,Ming Dynasty (1368-1644),"<P></P>Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

<P></P>Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

<P></P>In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.","https://iiif.micr.io/Pqoak/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/185215
Sutra Cover,Artist/maker unknown,Ming Dynasty (1368-1644),"<P></P>Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

<P></P>Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

<P></P>In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.","https://iiif.micr.io/uFvTj/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/185223
Sutra Cover,Artist/maker unknown,Ming Dynasty (1368-1644),"<P></P>Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

<P></P>Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

<P></P>In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.","https://iiif.micr.io/mkDep/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/185231
Sutra Cover,Artist/maker unknown,Ming Dynasty (1368-1644),"<P></P>Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

<P></P>Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

<P></P>In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.","https://iiif.micr.io/fGspQ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/185238
Sutra Cover,Artist/maker unknown,Ming Dynasty (1368-1644),"<P></P>Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

<P></P>Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

<P></P>In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.","https://iiif.micr.io/SyJAV/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/185254
Sutra Cover,Artist/maker unknown,Ming Dynasty (1368-1644),"<P></P>Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

<P></P>Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

<P></P>In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.","https://iiif.micr.io/YeneW/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/185260
Embroidered Textile,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/rSqRo/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/185352
Man's Jacket,Artist/maker unknown,,,"https://iiif.micr.io/sopcJ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/185409
Man's Jacket,Artist/maker unknown,,,"https://iiif.micr.io/QQXSJ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/185412
Mirror Case,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/xROhY/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/185562
Woman's Robe,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/kDaiR/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/186688
Woman's Robe,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/tkVeF/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/200075
Snuff Bottle,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/iHoYC/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/201543
Octagonal Bowl,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/TaPeH/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/206849
Incense Burner,Artist/maker unknown,Yuan Dynasty (1271-1368),,"https://iiif.micr.io/tXqsn/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/207025
Door Guard Zhao Gongming,Artist/maker unknown,,,"https://iiif.micr.io/tcVHQ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/207215
Incense Burner,Artist/maker unknown,Yuan Dynasty (1271-1368),,"https://iiif.micr.io/ohMKA/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/207226
Incense Burner,Artist/maker unknown,Ming Dynasty (1368-1644),"<P></P>Inscribed on the base (translated): I wonder if someone replaced the incense from last night. Surprisingly, the fragrance can still be smelled until now. The design (of the handles) was taken from the chong fish, and the color is like that of a patterned eel. There is no fire or smoke to begin with, but it seems like there is cloud and mist. After I finished distinguishing the eight transformations and discerning the true nature, how can I tell where the roots of my nose are?

<P></P>Composed by the Qianlong emperor in the mid-spring of the cyclical year of Bingshen (AD 1776)

<P></P>This incense burner demonstrates China’s deep reverence of its past. Most likely made during the Ming dynasty, its form is based on a thirteenth- to fourteenth-century Ge ware censer, which itself was modeled after an archaic bronze food offering vessel. The Qianlong emperor (ruled 1736–95) of the Qing dynasty (1644–1911) admired these historical aspects and had his sentiments carved into the base.
","https://iiif.micr.io/HAqDa/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/207466
